year,month,state,city,vehicle_category,fuel_type,manufacturer,model_name,registrations
2024,5,Maharashtra,Mumbai,2W,ICE,TVS,Jupiter,3483
2024,5,Maharashtra,Mumbai,2W,EV,Ola Electric,S1 Pro,978
2024,5,Maharashtra,Mumbai,2W,EV,Ather Energy,450X,354
2024,5,Maharashtra,Pune,4W,ICE,Maruti Suzuki,Swift,3330
2024,5,Maharashtra,Pune,4W,ICE,Hyundai,Creta,7310
2024,5,Maharashtra,Pune,4W,EV,Tata Motors,Nexon EV,959
2024,5,Maharashtra,Pune,4W,EV,Tata Motors,Tiago EV,1119
2024,5,Maharashtra,Pune,4W,EV,MG Motor,ZS EV,680
2024,5,Maharashtra,Pune,2W,ICE,Honda,Activa 6G,6378
2024,5,Maharashtra,Pune,2W,ICE,TVS,Jupiter,3620
2024,5,Maharashtra,Pune,2W,EV,Ola Electric,S1 Pro,390
2024,5,Maharashtra,Pune,2W,EV,Ather Energy,450X,949
2024,5,Maharashtra,Nagpur,4W,ICE,Maruti Suzuki,Swift,3306
2024,5,Maharashtra,Nagpur,4W,ICE,Hyundai,Creta,4830
2024,5,Maharashtra,Nagpur,4W,EV,Tata Motors,Nexon EV,1146
2024,5,Maharashtra,Nagpur,4W,EV,Tata Motors,Tiago EV,1138
2024,5,Maharashtra,Nagpur,4W,EV,MG Motor,ZS EV,928
2024,5,Maharashtra,Nagpur,2W,ICE,Honda,Activa 6G,4208
2024,5,Maharashtra,Nagpur,2W,ICE,TVS,Jupiter,3822
2024,5,Maharashtra,Nagpur,2W,EV,Ola Electric,S1 Pro,405
2024,5,Maharashtra,Nagpur,2W,EV,Ather Energy,450X,433
2024,5,Delhi,Delhi,4W,ICE,Maruti Suzuki,Swift,6069
2024,5,Delhi,Delhi,4W,ICE,Hyundai,Creta,1824
2024,5,Delhi,Delhi,4W,EV,Tata Motors,Nexon EV,575
2024,5,Delhi,Delhi,4W,EV,Tata Motors,Tiago EV,309
2024,5,Delhi,Delhi,4W,EV,MG Motor,ZS EV,513
2024,5,Delhi,Delhi,2W,ICE,Honda,Activa 6G,8456
2024,5,Delhi,Delhi,2W,ICE,TVS,Jupiter,7080
2024,5,Delhi,Delhi,2W,EV,Ola Electric,S1 Pro,720
2024,5,Delhi,Delhi,2W,EV,Ather Energy,450X,667
2024,5,Karnataka,Bengaluru,4W,ICE,Maruti Suzuki,Swift,5592
2024,5,Karnataka,Bengaluru,4W,ICE,Hyundai,Creta,6744
2024,5,Karnataka,Bengaluru,4W,EV,Tata Motors,Nexon EV,1036
2024,5,Karnataka,Bengaluru,4W,EV,Tata Motors,Tiago EV,671
2024,5,Karnataka,Bengaluru,4W,EV,MG Motor,ZS EV,759
2024,5,Karnataka,Bengaluru,2W,ICE,Honda,Activa 6G,4150
2024,5,Karnataka,Bengaluru,2W,ICE,TVS,Jupiter,3304
2024,5,Karnataka,Bengaluru,2W,EV,Ola Electric,S1 Pro,499
2024,5,Karnataka,Bengaluru,2W,EV,Ather Energy,450X,662
2024,5,Karnataka,Mysuru,4W,ICE,Maruti Suzuki,Swift,11090
2024,5,Karnataka,Mysuru,4W,ICE,Hyundai,Creta,6858
2024,5,Karnataka,Mysuru,4W,EV,Tata Motors,Nexon EV,792
2024,5,Karnataka,Mysuru,4W,EV,Tata Motors,Tiago EV,1049
2024,5,Karnataka,Mysuru,4W,EV,MG Motor,ZS EV,745
2024,5,Karnataka,Mysuru,2W,ICE,Honda,Activa 6G,5817
2024,5,Karnataka,Mysuru,2W,ICE,TVS,Jupiter,2872
2024,5,Karnataka,Mysuru,2W,EV,Ola Electric,S1 Pro,546
2024,5,Karnataka,Mysuru,2W,EV,Ather Energy,450X,559
2024,5,Tamil Nadu,Chennai,4W,ICE,Maruti Suzuki,Swift,6750
2024,5,Tamil Nadu,Chennai,4W,ICE,Hyundai,Creta,6573
2024,5,Tamil Nadu,Chennai,4W,EV,Tata Motors,Nexon EV,842
2024,5,Tamil Nadu,Chennai,4W,EV,Tata Motors,Tiago EV,487
2024,5,Tamil Nadu,Chennai,4W,EV,MG Motor,ZS EV,963
2024,5,Tamil Nadu,Chennai,2W,ICE,Honda,Activa 6G,2156
2024,5,Tamil Nadu,Chennai,2W,ICE,TVS,Jupiter,3720
2024,5,Tamil Nadu,Chennai,2W,EV,Ola Electric,S1 Pro,1024
2024,5,Tamil Nadu,Chennai,2W,EV,Ather Energy,450X,501
2024,5,Tamil Nadu,Coimbatore,4W,ICE,Maruti Suzuki,Swift,10640
2024,5,Tamil Nadu,Coimbatore,4W,ICE,Hyundai,Creta,11040
2024,5,Tamil Nadu,Coimbatore,4W,EV,Tata Motors,Nexon EV,722
2024,5,Tamil Nadu,Coimbatore,4W,EV,Tata Motors,Tiago EV,645
2024,5,Tamil Nadu,Coimbatore,4W,EV,MG Motor,ZS EV,542
2024,5,Tamil Nadu,Coimbatore,2W,ICE,Honda,Activa 6G,4300
2024,5,Tamil Nadu,Coimbatore,2W,ICE,TVS,Jupiter,3528
2024,5,Tamil Nadu,Coimbatore,2W,EV,Ola Electric,S1 Pro,378
2024,5,Tamil Nadu,Coimbatore,2W,EV,Ather Energy,450X,668
2024,5,Gujarat,Ahmedabad,4W,ICE,Maruti Suzuki,Swift,5094
2024,5,Gujarat,Ahmedabad,4W,ICE,Hyundai,Creta,6496
2024,5,Gujarat,Ahmedabad,4W,EV,Tata Motors,Nexon EV,423
2024,5,Gujarat,Ahmedabad,4W,EV,Tata Motors,Tiago EV,977
2024,5,Gujarat,Ahmedabad,4W,EV,MG Motor,ZS EV,1174
2024,5,Gujarat,Ahmedabad,2W,ICE,Honda,Activa 6G,9048
2024,5,Gujarat,Ahmedabad,2W,ICE,TVS,Jupiter,9310
2024,5,Gujarat,Ahmedabad,2W,EV,Ola Electric,S1 Pro,491
2024,5,Gujarat,Ahmedabad,2W,EV,Ather Energy,450X,631
2024,5,Gujarat,Surat,4W,ICE,Maruti Suzuki,Swift,3360
2024,5,Gujarat,Surat,4W,ICE,Hyundai,Creta,9200
2024,5,Gujarat,Surat,4W,EV,Tata Motors,Nexon EV,672
2024,5,Gujarat,Surat,4W,EV,Tata Motors,Tiago EV,1050
2024,5,Gujarat,Surat,4W,EV,MG Motor,ZS EV,963
2024,5,Gujarat,Surat,2W,ICE,Honda,Activa 6G,5760
2024,5,Gujarat,Surat,2W,ICE,TVS,Jupiter,8100
2024,5,Gujarat,Surat,2W,EV,Ola Electric,S1 Pro,313
2024,5,Gujarat,Surat,2W,EV,Ather Energy,450X,650
2024,5,Uttar Pradesh,Noida,4W,ICE,Maruti Suzuki,Swift,7840
2024,5,Uttar Pradesh,Noida,4W,ICE,Hyundai,Creta,1806
2024,5,Uttar Pradesh,Noida,4W,EV,Tata Motors,Nexon EV,611
2024,5,Uttar Pradesh,Noida,4W,EV,Tata Motors,Tiago EV,971
2024,5,Uttar Pradesh,Noida,4W,EV,MG Motor,ZS EV,1137
2024,5,Uttar Pradesh,Noida,2W,ICE,Honda,Activa 6G,8487
2024,5,Uttar Pradesh,Noida,2W,ICE,TVS,Jupiter,5244
2024,5,Uttar Pradesh,Noida,2W,EV,Ola Electric,S1 Pro,1095
2024,5,Uttar Pradesh,Noida,2W,EV,Ather Energy,450X,708
2024,5,Uttar Pradesh,Lucknow,4W,ICE,Maruti Suzuki,Swift,6363
2024,5,Uttar Pradesh,Lucknow,4W,ICE,Hyundai,Creta,7020
2024,5,Uttar Pradesh,Lucknow,4W,EV,Tata Motors,Nexon EV,798
2024,5,Uttar Pradesh,Lucknow,4W,EV,Tata Motors,Tiago EV,575
2024,5,Uttar Pradesh,Lucknow,4W,EV,MG Motor,ZS EV,798
2024,5,Uttar Pradesh,Lucknow,2W,ICE,Honda,Activa 6G,5250
2024,5,Uttar Pradesh,Lucknow,2W,ICE,TVS,Jupiter,6820
2024,5,Uttar Pradesh,Lucknow,2W,EV,Ola Electric,S1 Pro,1120
2024,5,Uttar Pradesh,Lucknow,2W,EV,Ather Energy,450X,1035
2024,5,Kerala,Kochi,4W,ICE,Maruti Suzuki,Swift,5064
2024,5,Kerala,Kochi,4W,ICE,Hyundai,Creta,3402
2024,5,Kerala,Kochi,4W,EV,Tata Motors,Nexon EV,481
2024,5,Kerala,Kochi,4W,EV,Tata Motors,Tiago EV,419
2024,5,Kerala,Kochi,4W,EV,MG Motor,ZS EV,1177
2024,5,Kerala,Kochi,2W,ICE,Honda,Activa 6G,3280
2024,5,Kerala,Kochi,2W,ICE,TVS,Jupiter,4986
2024,5,Kerala,Kochi,2W,EV,Ola Electric,S1 Pro,392
2024,5,Kerala,Kochi,2W,EV,Ather Energy,450X,537
2024,5,Kerala,Trivandrum,4W,ICE,Maruti Suzuki,Swift,7590
2024,5,Kerala,Trivandrum,4W,ICE,Hyundai,Creta,4248
2024,5,Kerala,Trivandrum,4W,EV,Tata Motors,Nexon EV,375
2024,5,Kerala,Trivandrum,4W,EV,Tata Motors,Tiago EV,513
2024,5,Kerala,Trivandrum,4W,EV,MG Motor,ZS EV,476
2024,5,Kerala,Trivandrum,2W,ICE,Honda,Activa 6G,4104
2024,5,Kerala,Trivandrum,2W,ICE,TVS,Jupiter,6660
2024,5,Kerala,Trivandrum,2W,EV,Ola Electric,S1 Pro,1168
2024,5,Kerala,Trivandrum,2W,EV,Ather Energy,450X,1112
2024,6,Maharashtra,Mumbai,4W,ICE,Maruti Suzuki,Swift,10458
2024,6,Maharashtra,Mumbai,4W,ICE,Hyundai,Creta,3200
2024,6,Maharashtra,Mumbai,4W,EV,Tata Motors,Nexon EV,562
2024,6,Maharashtra,Mumbai,4W,EV,Tata Motors,Tiago EV,1017
2024,6,Maharashtra,Mumbai,4W,EV,MG Motor,ZS EV,473
2024,6,Maharashtra,Mumbai,2W,ICE,Honda,Activa 6G,6390
2024,6,Maharashtra,Mumbai,2W,ICE,TVS,Jupiter,4496
2024,6,Maharashtra,Mumbai,2W,EV,Ola Electric,S1 Pro,489
2024,6,Maharashtra,Mumbai,2W,EV,Ather Energy,450X,1200
2024,6,Maharashtra,Pune,4W,ICE,Maruti Suzuki,Swift,7960
2024,6,Maharashtra,Pune,4W,ICE,Hyundai,Creta,3493
2024,6,Maharashtra,Pune,4W,EV,Tata Motors,Nexon EV,709
2024,6,Maharashtra,Pune,4W,EV,Tata Motors,Tiago EV,377
2024,6,Maharashtra,Pune,4W,EV,MG Motor,ZS EV,347
2024,6,Maharashtra,Pune,2W,ICE,Honda,Activa 6G,7528
2024,6,Maharashtra,Pune,2W,ICE,TVS,Jupiter,1878
2024,6,Maharashtra,Pune,2W,EV,Ola Electric,S1 Pro,499
2024,6,Maharashtra,Pune,2W,EV,Ather Energy,450X,366
2024,6,Maharashtra,Nagpur,4W,ICE,Maruti Suzuki,Swift,4536
2024,6,Maharashtra,Nagpur,4W,ICE,Hyundai,Creta,8920
2024,6,Maharashtra,Nagpur,4W,EV,Tata Motors,Nexon EV,621
2024,6,Maharashtra,Nagpur,4W,EV,Tata Motors,Tiago EV,581
2024,6,Maharashtra,Nagpur,4W,EV,MG Motor,ZS EV,991
2024,6,Maharashtra,Nagpur,2W,ICE,Honda,Activa 6G,2961
2024,6,Maharashtra,Nagpur,2W,ICE,TVS,Jupiter,5046
2024,6,Maharashtra,Nagpur,2W,EV,Ola Electric,S1 Pro,682
2024,6,Maharashtra,Nagpur,2W,EV,Ather Energy,450X,847
2024,6,Delhi,Delhi,4W,ICE,Maruti Suzuki,Swift,9170
2024,6,Delhi,Delhi,4W,ICE,Hyundai,Creta,3480
2024,6,Delhi,Delhi,4W,EV,Tata Motors,Nexon EV,1192
2024,6,Delhi,Delhi,4W,EV,Tata Motors,Tiago EV,662
2024,6,Delhi,Delhi,4W,EV,MG Motor,ZS EV,810
2024,6,Delhi,Delhi,2W,ICE,Honda,Activa 6G,3290
2024,6,Delhi,Delhi,2W,ICE,TVS,Jupiter,6584
2024,6,Delhi,Delhi,2W,EV,Ola Electric,S1 Pro,710
2024,6,Delhi,Delhi,2W,EV,Ather Energy,450X,362
2024,6,Karnataka,Bengaluru,4W,ICE,Maruti Suzuki,Swift,2328
2024,6,Karnataka,Bengaluru,4W,ICE,Hyundai,Creta,7443
2024,6,Karnataka,Bengaluru,4W,EV,Tata Motors,Nexon EV,1148
2024,6,Karnataka,Bengaluru,4W,EV,Tata Motors,Tiago EV,782
2024,6,Karnataka,Bengaluru,4W,EV,MG Motor,ZS EV,760
2024,6,Karnataka,Bengaluru,2W,ICE,Honda,Activa 6G,10470
2024,6,Karnataka,Bengaluru,2W,ICE,TVS,Jupiter,4131
2024,6,Karnataka,Bengaluru,2W,EV,Ola Electric,S1 Pro,748
2024,6,Karnataka,Bengaluru,2W,EV,Ather Energy,450X,690
2024,6,Karnataka,Mysuru,4W,ICE,Maruti Suzuki,Swift,9180
2024,6,Karnataka,Mysuru,4W,ICE,Hyundai,Creta,4004
2024,6,Karnataka,Mysuru,4W,EV,Tata Motors,Nexon EV,341
2024,6,Karnataka,Mysuru,4W,EV,Tata Motors,Tiago EV,696
2024,6,Karnataka,Mysuru,4W,EV,MG Motor,ZS EV,563
2024,6,Karnataka,Mysuru,2W,ICE,Honda,Activa 6G,3448
2024,6,Karnataka,Mysuru,2W,ICE,TVS,Jupiter,2792
2024,6,Karnataka,Mysuru,2W,EV,Ola Electric,S1 Pro,856
2024,6,Karnataka,Mysuru,2W,EV,Ather Energy,450X,1153
2024,6,Tamil Nadu,Chennai,4W,ICE,Maruti Suzuki,Swift,6168
2024,6,Tamil Nadu,Chennai,4W,ICE,Hyundai,Creta,2694
2024,6,Tamil Nadu,Chennai,4W,EV,Tata Motors,Nexon EV,1187
2024,6,Tamil Nadu,Chennai,4W,EV,Tata Motors,Tiago EV,492
2024,6,Tamil Nadu,Chennai,4W,EV,MG Motor,ZS EV,898
2024,6,Tamil Nadu,Chennai,2W,ICE,Honda,Activa 6G,3024
2024,6,Tamil Nadu,Chennai,2W,ICE,TVS,Jupiter,4419
2024,6,Tamil Nadu,Chennai,2W,EV,Ola Electric,S1 Pro,527
2024,6,Tamil Nadu,Chennai,2W,EV,Ather Energy,450X,970
2024,6,Tamil Nadu,Coimbatore,4W,ICE,Maruti Suzuki,Swift,2016
2024,6,Tamil Nadu,Coimbatore,4W,ICE,Hyundai,Creta,6282
2024,6,Tamil Nadu,Coimbatore,4W,EV,Tata Motors,Nexon EV,328
2024,6,Tamil Nadu,Coimbatore,4W,EV,Tata Motors,Tiago EV,302
2024,6,Tamil Nadu,Coimbatore,4W,EV,MG Motor,ZS EV,794
2024,6,Tamil Nadu,Coimbatore,2W,ICE,Honda,Activa 6G,5130
2024,6,Tamil Nadu,Coimbatore,2W,ICE,TVS,Jupiter,4044
2024,6,Tamil Nadu,Coimbatore,2W,EV,Ola Electric,S1 Pro,485
2024,6,Tamil Nadu,Coimbatore,2W,EV,Ather Energy,450X,619
2024,6,Gujarat,Ahmedabad,4W,ICE,Maruti Suzuki,Swift,5928
2024,6,Gujarat,Ahmedabad,4W,ICE,Hyundai,Creta,5418
2024,6,Gujarat,Ahmedabad,4W,EV,Tata Motors,Nexon EV,362
2024,6,Gujarat,Ahmedabad,4W,EV,Tata Motors,Tiago EV,356
2024,6,Gujarat,Ahmedabad,4W,EV,MG Motor,ZS EV,862
2024,6,Gujarat,Ahmedabad,2W,ICE,Honda,Activa 6G,4296
2024,6,Gujarat,Ahmedabad,2W,ICE,TVS,Jupiter,4140
2024,6,Gujarat,Ahmedabad,2W,EV,Ola Electric,S1 Pro,735
2024,6,Gujarat,Ahmedabad,2W,EV,Ather Energy,450X,486
2024,6,Gujarat,Surat,4W,ICE,Maruti Suzuki,Swift,6849
2024,6,Gujarat,Surat,4W,ICE,Hyundai,Creta,7677
2024,6,Gujarat,Surat,4W,EV,Tata Motors,Nexon EV,1084
2024,6,Gujarat,Surat,4W,EV,Tata Motors,Tiago EV,979
2024,6,Gujarat,Surat,4W,EV,MG Motor,ZS EV,542
2024,6,Gujarat,Surat,2W,ICE,Honda,Activa 6G,2560
2024,6,Gujarat,Surat,2W,ICE,TVS,Jupiter,6648
2024,6,Gujarat,Surat,2W,EV,Ola Electric,S1 Pro,430
2024,6,Gujarat,Surat,2W,EV,Ather Energy,450X,888
2024,6,Uttar Pradesh,Noida,4W,ICE,Maruti Suzuki,Swift,4956
2024,6,Uttar Pradesh,Noida,4W,ICE,Hyundai,Creta,8210
2024,6,Uttar Pradesh,Noida,4W,EV,Tata Motors,Nexon EV,478
2024,6,Uttar Pradesh,Noida,4W,EV,Tata Motors,Tiago EV,785
2024,6,Uttar Pradesh,Noida,4W,EV,MG Motor,ZS EV,861
2024,6,Uttar Pradesh,Noida,2W,ICE,Honda,Activa 6G,5048
2024,6,Uttar Pradesh,Noida,2W,ICE,TVS,Jupiter,9900
2024,6,Uttar Pradesh,Noida,2W,EV,Ola Electric,S1 Pro,526
2024,6,Uttar Pradesh,Noida,2W,EV,Ather Energy,450X,1158
2024,6,Uttar Pradesh,Lucknow,4W,ICE,Maruti Suzuki,Swift,3920
2024,6,Uttar Pradesh,Lucknow,4W,ICE,Hyundai,Creta,7352
2024,6,Uttar Pradesh,Lucknow,4W,EV,Tata Motors,Nexon EV,853
2024,6,Uttar Pradesh,Lucknow,4W,EV,Tata Motors,Tiago EV,660
2024,6,Uttar Pradesh,Lucknow,4W,EV,MG Motor,ZS EV,766
2024,6,Uttar Pradesh,Lucknow,2W,ICE,Honda,Activa 6G,5463
2024,6,Uttar Pradesh,Lucknow,2W,ICE,TVS,Jupiter,8360
2024,6,Uttar Pradesh,Lucknow,2W,EV,Ola Electric,S1 Pro,848
2024,6,Uttar Pradesh,Lucknow,2W,EV,Ather Energy,450X,461
2024,6,Kerala,Kochi,4W,ICE,Maruti Suzuki,Swift,2997
2024,6,Kerala,Kochi,4W,ICE,Hyundai,Creta,2345
2024,6,Kerala,Kochi,4W,EV,Tata Motors,Nexon EV,440
2024,6,Kerala,Kochi,4W,EV,Tata Motors,Tiago EV,1108
2024,6,Kerala,Kochi,4W,EV,MG Motor,ZS EV,545
2024,6,Kerala,Kochi,2W,ICE,Honda,Activa 6G,6291
2024,6,Kerala,Kochi,2W,ICE,TVS,Jupiter,7200
2024,6,Kerala,Kochi,2W,EV,Ola Electric,S1 Pro,774
2024,6,Kerala,Kochi,2W,EV,Ather Energy,450X,387
2024,6,Kerala,Trivandrum,4W,ICE,Maruti Suzuki,Swift,8096
2024,6,Kerala,Trivandrum,4W,ICE,Hyundai,Creta,8936
2024,6,Kerala,Trivandrum,4W,EV,Tata Motors,Nexon EV,779
2024,6,Kerala,Trivandrum,4W,EV,Tata Motors,Tiago EV,749
2024,6,Kerala,Trivandrum,4W,EV,MG Motor,ZS EV,376
2024,6,Kerala,Trivandrum,2W,ICE,Honda,Activa 6G,7504
2024,6,Kerala,Trivandrum,2W,ICE,TVS,Jupiter,3756
2024,6,Kerala,Trivandrum,2W,EV,Ola Electric,S1 Pro,822
2024,6,Kerala,Trivandrum,2W,EV,Ather Energy,450X,808
2024,7,Maharashtra,Mumbai,4W,ICE,Maruti Suzuki,Swift,7784
2024,7,Maharashtra,Mumbai,4W,ICE,Hyundai,Creta,10008
2024,7,Maharashtra,Mumbai,4W,EV,Tata Motors,Nexon EV,730
2024,7,Maharashtra,Mumbai,4W,EV,Tata Motors,Tiago EV,448
2024,7,Maharashtra,Mumbai,4W,EV,MG Motor,ZS EV,798
2024,7,Maharashtra,Mumbai,2W,ICE,Honda,Activa 6G,4712
2024,7,Maharashtra,Mumbai,2W,ICE,TVS,Jupiter,2478
2024,7,Maharashtra,Mumbai,2W,EV,Ola Electric,S1 Pro,1143
2024,7,Maharashtra,Mumbai,2W,EV,Ather Energy,450X,772
2024,7,Maharashtra,Pune,4W,ICE,Maruti Suzuki,Swift,4926
2024,7,Maharashtra,Pune,4W,ICE,Hyundai,Creta,7956
2024,7,Maharashtra,Pune,4W,EV,Tata Motors,Nexon EV,883
2024,7,Maharashtra,Pune,4W,EV,Tata Motors,Tiago EV,994
2024,7,Maharashtra,Pune,4W,EV,MG Motor,ZS EV,670
2024,7,Maharashtra,Pune,2W,ICE,Honda,Activa 6G,3408
2024,7,Maharashtra,Pune,2W,ICE,TVS,Jupiter,5930
2024,7,Maharashtra,Pune,2W,EV,Ola Electric,S1 Pro,655
2024,7,Maharashtra,Pune,2W,EV,Ather Energy,450X,873
2024,7,Maharashtra,Nagpur,4W,ICE,Maruti Suzuki,Swift,4380
2024,7,Maharashtra,Nagpur,4W,ICE,Hyundai,Creta,6150
2024,7,Maharashtra,Nagpur,4W,EV,Tata Motors,Nexon EV,325
2024,7,Maharashtra,Nagpur,4W,EV,Tata Motors,Tiago EV,427
2024,7,Maharashtra,Nagpur,4W,EV,MG Motor,ZS EV,720
2024,7,Maharashtra,Nagpur,2W,ICE,Honda,Activa 6G,2943
2024,7,Maharashtra,Nagpur,2W,ICE,TVS,Jupiter,6344
2024,7,Maharashtra,Nagpur,2W,EV,Ola Electric,S1 Pro,1142
2024,7,Maharashtra,Nagpur,2W,EV,Ather Energy,450X,939
2024,7,Delhi,Delhi,4W,ICE,Maruti Suzuki,Swift,8225
2024,7,Delhi,Delhi,4W,ICE,Hyundai,Creta,5472
2024,7,Delhi,Delhi,4W,EV,Tata Motors,Nexon EV,337
2024,7,Delhi,Delhi,4W,EV,Tata Motors,Tiago EV,355
2024,7,Delhi,Delhi,4W,EV,MG Motor,ZS EV,1084
2024,7,Delhi,Delhi,2W,ICE,Honda,Activa 6G,3952
2024,7,Delhi,Delhi,2W,ICE,TVS,Jupiter,6336
2024,7,Delhi,Delhi,2W,EV,Ola Electric,S1 Pro,1189
2024,7,Delhi,Delhi,2W,EV,Ather Energy,450X,884
2024,7,Karnataka,Bengaluru,4W,ICE,Maruti Suzuki,Swift,11790
2024,7,Karnataka,Bengaluru,4W,ICE,Hyundai,Creta,3620
2024,7,Karnataka,Bengaluru,4W,EV,Tata Motors,Nexon EV,603
2024,7,Karnataka,Bengaluru,4W,EV,Tata Motors,Tiago EV,963
2024,7,Karnataka,Bengaluru,4W,EV,MG Motor,ZS EV,611
2024,7,Karnataka,Bengaluru,2W,ICE,Honda,Activa 6G,4059
2024,7,Karnataka,Bengaluru,2W,ICE,TVS,Jupiter,6130
2024,7,Karnataka,Bengaluru,2W,EV,Ola Electric,S1 Pro,857
2024,7,Karnataka,Bengaluru,2W,EV,Ather Energy,450X,812
2024,7,Karnataka,Mysuru,4W,ICE,Maruti Suzuki,Swift,2700
2024,7,Karnataka,Mysuru,4W,ICE,Hyundai,Creta,9072
2024,7,Karnataka,Mysuru,4W,EV,Tata Motors,Nexon EV,525
2024,7,Karnataka,Mysuru,4W,EV,Tata Motors,Tiago EV,703
2024,7,Karnataka,Mysuru,4W,EV,MG Motor,ZS EV,746
2024,7,Karnataka,Mysuru,2W,ICE,Honda,Activa 6G,6636
2024,7,Karnataka,Mysuru,2W,ICE,TVS,Jupiter,5436
2024,7,Karnataka,Mysuru,2W,EV,Ola Electric,S1 Pro,1178
2024,7,Karnataka,Mysuru,2W,EV,Ather Energy,450X,395
2024,7,Tamil Nadu,Chennai,4W,ICE,Maruti Suzuki,Swift,5436
2024,7,Tamil Nadu,Chennai,4W,ICE,Hyundai,Creta,4938
2024,7,Tamil Nadu,Chennai,4W,EV,Tata Motors,Nexon EV,486
2024,7,Tamil Nadu,Chennai,4W,EV,Tata Motors,Tiago EV,429
2024,7,Tamil Nadu,Chennai,4W,EV,MG Motor,ZS EV,1045
2024,7,Tamil Nadu,Chennai,2W,ICE,Honda,Activa 6G,5680
2024,7,Tamil Nadu,Chennai,2W,ICE,TVS,Jupiter,8239
2024,7,Tamil Nadu,Chennai,2W,EV,Ola Electric,S1 Pro,978
2024,7,Tamil Nadu,Chennai,2W,EV,Ather Energy,450X,726
2024,7,Tamil Nadu,Coimbatore,4W,ICE,Maruti Suzuki,Swift,2821
2024,7,Tamil Nadu,Coimbatore,4W,ICE,Hyundai,Creta,7693
2024,7,Tamil Nadu,Coimbatore,4W,EV,Tata Motors,Nexon EV,371
2024,7,Tamil Nadu,Coimbatore,4W,EV,Tata Motors,Tiago EV,964
2024,7,Tamil Nadu,Coimbatore,4W,EV,MG Motor,ZS EV,972
2024,7,Tamil Nadu,Coimbatore,2W,ICE,Honda,Activa 6G,6832
2024,7,Tamil Nadu,Coimbatore,2W,ICE,TVS,Jupiter,7720
2024,7,Tamil Nadu,Coimbatore,2W,EV,Ola Electric,S1 Pro,643
2024,7,Tamil Nadu,Coimbatore,2W,EV,Ather Energy,450X,792
2024,7,Gujarat,Ahmedabad,4W,ICE,Maruti Suzuki,Swift,8850
2024,7,Gujarat,Ahmedabad,4W,ICE,Hyundai,Creta,8211
2024,7,Gujarat,Ahmedabad,4W,EV,Tata Motors,Nexon EV,736
2024,7,Gujarat,Ahmedabad,4W,EV,Tata Motors,Tiago EV,1105
2024,7,Gujarat,Ahmedabad,4W,EV,MG Motor,ZS EV,787
2024,7,Gujarat,Ahmedabad,2W,ICE,Honda,Activa 6G,3976
2024,7,Gujarat,Ahmedabad,2W,ICE,TVS,Jupiter,10660
2024,7,Gujarat,Ahmedabad,2W,EV,Ola Electric,S1 Pro,663
2024,7,Gujarat,Ahmedabad,2W,EV,Ather Energy,450X,581
2024,7,Gujarat,Surat,4W,ICE,Maruti Suzuki,Swift,5766
2024,7,Gujarat,Surat,4W,ICE,Hyundai,Creta,6664
2024,7,Gujarat,Surat,4W,EV,Tata Motors,Nexon EV,852
2024,7,Gujarat,Surat,4W,EV,Tata Motors,Tiago EV,1104
2024,7,Gujarat,Surat,4W,EV,MG Motor,ZS EV,964
2024,7,Gujarat,Surat,2W,ICE,Honda,Activa 6G,2480
2024,7,Gujarat,Surat,2W,ICE,TVS,Jupiter,6993
2024,7,Gujarat,Surat,2W,EV,Ola Electric,S1 Pro,341
2024,7,Gujarat,Surat,2W,EV,Ather Energy,450X,662
2024,7,Uttar Pradesh,Noida,4W,ICE,Maruti Suzuki,Swift,3312
2024,7,Uttar Pradesh,Noida,4W,ICE,Hyundai,Creta,10485
2024,7,Uttar Pradesh,Noida,4W,EV,Tata Motors,Nexon EV,312
2024,7,Uttar Pradesh,Noida,4W,EV,Tata Motors,Tiago EV,1074
2024,7,Uttar Pradesh,Noida,4W,EV,MG Motor,ZS EV,1135
2024,7,Uttar Pradesh,Noida,2W,ICE,Honda,Activa 6G,11910
2024,7,Uttar Pradesh,Noida,2W,ICE,TVS,Jupiter,11680
2024,7,Uttar Pradesh,Noida,2W,EV,Ola Electric,S1 Pro,348
2024,7,Uttar Pradesh,Noida,2W,EV,Ather Energy,450X,943
2024,7,Uttar Pradesh,Lucknow,4W,ICE,Maruti Suzuki,Swift,4880
2024,7,Uttar Pradesh,Lucknow,4W,ICE,Hyundai,Creta,11750
2024,7,Uttar Pradesh,Lucknow,4W,EV,Tata Motors,Nexon EV,946
2024,7,Uttar Pradesh,Lucknow,4W,EV,Tata Motors,Tiago EV,832
2024,7,Uttar Pradesh,Lucknow,4W,EV,MG Motor,ZS EV,1052
2024,7,Uttar Pradesh,Lucknow,2W,ICE,Honda,Activa 6G,5870
2024,7,Uttar Pradesh,Lucknow,2W,ICE,TVS,Jupiter,4712
2024,7,Uttar Pradesh,Lucknow,2W,EV,Ola Electric,S1 Pro,302
2024,7,Uttar Pradesh,Lucknow,2W,EV,Ather Energy,450X,878
2024,7,Kerala,Kochi,4W,ICE,Maruti Suzuki,Swift,5808
2024,7,Kerala,Kochi,4W,ICE,Hyundai,Creta,6342
2024,7,Kerala,Kochi,4W,EV,Tata Motors,Nexon EV,1155
2024,7,Kerala,Kochi,4W,EV,Tata Motors,Tiago EV,1135
2024,7,Kerala,Kochi,4W,EV,MG Motor,ZS EV,647
